keyword,sw
small kitchenette,0.4064516129032258
citytag weekend,0.40625
cold options,0.40625
generous size,0.40625
jog,0.40625
could negtag_do,0.4062140391254315
ideally placed,0.4061433447098976
little apprehensive,0.4060606060606061
well staffed,0.4060606060606061
diana,0.405940594059406
easy access,0.40589569160997735
sparkling,0.4058679706601467
remarkable,0.4057971014492754
superbly located,0.4057971014492754
welcome !,0.4057142857142857
westfields,0.4057142857142857
also available,0.40568475452196384
complimentary tea,0.4055555555555556
draw back,0.40540540540540543
gary,0.40540540540540543
proportioned,0.40540540540540543
sky sports,0.40540540540540543
recommending,0.4051407588739289
great trip,0.4050632911392405
eat within,0.4049586776859504
beautiful park,0.4047619047619048
emma,0.4047619047619048
crisp,0.4046511627906977
using tube,0.4046511627906977
local restaurants,0.4044117647058824
garden tube,0.40425531914893614
little nervous,0.40425531914893614
richmond,0.40425531914893614
choc,0.4039735099337749
trendy hotel,0.4039735099337749
small issue,0.403921568627451
cheers,0.4037735849056604
husbands birthday,0.40372670807453415
bond,0.4037011651816312
powerful shower,0.4033898305084746
uniformly,0.4032258064516129
well served,0.4032258064516129
amazing location,0.4031971580817051
provided us,0.4031971580817051
large tv,0.4029850746268657
ambience,0.4029498525073745
kings road,0.4026666666666667
tea room,0.4024896265560166
clean fresh,0.4022988505747127
poppies,0.4022988505747127
great water,0.4021739130434783
literally across,0.4020618556701031
weekend stay,0.4020319303338171
suite !,0.4019607843137255
tour bus,0.4019292604501608
negtag_queues,0.4018691588785047
petit,0.4018691588785047
restaurant one,0.4017857142857143
nice rooms,0.4017769002961501
anthony,0.4017094017094017
full buffet,0.4015748031496063
safe location,0.4015748031496063
savoy grill,0.4015748031496063
chinatown,0.4014962593516209
war museum,0.40145985401459855
history,0.40130151843817785
nice clean,0.4012605042016807
breakfast delivered,0.4011976047904192
really appreciate,0.4010695187165775
tom,0.4009661835748792
bistro,0.4008810572687225
panoramic,0.4008810572687225
exploring,0.4007936507936508
harbour,0.40069686411149824
northern line,0.4006309148264984
theatreland,0.4004474272930649
stay !,0.4001512859304085
ales,0.4
big chain,0.4
bit special,0.4
bonus.the,0.4
christian,0.4
double windows,0.4
even walked,0.4
footbridge,0.4
good deals,0.4
hampstead heath,0.4
hotel kindly,0.4
hoteltag county,0.4
huge bonus,0.4
leafy,0.4
nice continental,0.4
numbertag choice,0.4
st. katherine,0.4
xxx,0.4
comfortable,0.3997826143215755
pubs within,0.3989071038251366
tourist attractions,0.3989071038251366
minute ride,0.3986928104575164
well lit,0.3986636971046771
transport connections,0.3986013986013986
efficiently,0.3985565356856455
katharine,0.3984962406015037
connaught,0.3984575835475577
angel,0.3984496124031008
hotel went,0.3983739837398374
sitting area,0.3983050847457627
tour buses,0.3979591836734694
department store,0.3978494623655914
travelcard,0.3978494623655914
negtag_bother us,0.3977272727272727
fresh fruit,0.3976608187134503
negtag_to forget,0.3975903614457832
drawback,0.3975659229208925
four poster,0.3975155279503105
overbearing,0.3974358974358974
guys !,0.3971291866028708
good also,0.3970588235294117
secure car,0.3970588235294117
parks,0.3969849246231156
tastes,0.3969010727056019
reccomend,0.3968253968253968
nice experience,0.3967391304347826
putney,0.39670932358318106
genuinely,0.3966800228963938
close enough,0.3966623876765084
helpful,0.3962363501874303
citytag transport,0.3962264150943397
energetic,0.3962264150943397
quite compact,0.3962264150943397
smart phone,0.3962264150943397
atmosphere,0.3961377870563674
piccadilly,0.3958955967324168
brixton,0.3958333333333333
combining,0.3958333333333333
dressing room,0.3958333333333333
husbands numbertag,0.3958333333333333
level lounge,0.3958333333333333
matt,0.3958333333333333
alcoholic drinks,0.3956834532374101
goodge,0.3956834532374101
necessary amenities,0.3956834532374101
nice bar,0.3955555555555556
quick walk,0.3954545454545455
excellent access,0.3953488372093023
great neighborhood,0.3953488372093023
naval,0.3953488372093023
priced food,0.3953488372093023
primo,0.3953488372093023
want ?,0.3953488372093023
art,0.3952569169960474
dining experience,0.3950177935943061
abundant,0.3949579831932773
park right,0.3949579831932773
citytag trip,0.3948497854077253
nice quiet,0.39478957915831664
spent weekend,0.3947368421052632
friendly !,0.3946731234866828
explore citytag,0.39453125
parkwood,0.3944954128440367
stay whilst,0.39436619718309857
ideally,0.3943289224952741
trip !,0.3942558746736293
ate dinner,0.3939393939393939
comfy double,0.3939393939393939
retains,0.3939393939393939
bit expensive,0.3938294010889292
around city,0.3937592867756315
negtag_huge,0.3937082936129647
picnic,0.39361702127659576
would negtag_know,0.39325842696629215
lucky enough,0.3931297709923664
knightsbridge,0.39289678135405104
also convenient,0.3928571428571429
floral,0.3925925925925926
got upgrade,0.3925925925925926
opera,0.3925233644859813
nice restaurant,0.3924731182795699
asset,0.3923381770145311
feel welcomed,0.39226519337016574
wharf tube,0.39226519337016574
every thing,0.3921568627450979
freshly cooked,0.3920704845814978
heliport,0.392
alice,0.3918918918918919
station.we,0.3917525773195876
everything right,0.39130434782608703
steakhouse,0.39130434782608703
terrace restaurant,0.39130434782608703
us really,0.39130434782608703
sofitel,0.3911671924290221
third stay,0.3908355795148248
great idea,0.3907692307692308
quick check,0.3906976744186047
also near,0.3906810035842294
stops right,0.390625
easy,0.3905796038151137
opulent,0.3904761904761905
services manager,0.3904761904761905
covent,0.3903730445246691
detract,0.3902439024390244
disturb us,0.3902439024390244
literally round,0.3902439024390244
quiet neighbourhood,0.3902439024390244
near tower,0.3901098901098901
satisfying,0.3901098901098901
arch station,0.3900709219858156
also bus,0.3898305084745763
little walk,0.3898305084745763
numbertag-bedroom,0.3898305084745763
restaurant served,0.3898305084745763
reccommend,0.3897058823529412
little worried,0.3896713615023473
mini break,0.3896103896103896
without fuss,0.3896103896103896
reasonable rates,0.3894736842105263
somewhere special,0.3894736842105263
took bus,0.3894736842105263
fresh juice,0.3893129770992366
hotel beds,0.3893129770992366
piccadilly lines,0.3893129770992366
steve,0.3893129770992366
piccadily,0.3892215568862276
pizza express,0.3891625615763547
nice comfy,0.3888888888888889
good quality,0.3887937362368485
beauty,0.3886462882096071
also free,0.38857142857142857
pestana,0.3885350318471338
helpfull,0.3884204609331085
ensuring,0.3883928571428572
spent week,0.3883792048929664
traditional,0.3882978723404255
local transport,0.3882352941176471
multiple tube,0.3882352941176471
around town,0.3881278538812785
scott,0.3881278538812785
good atmosphere,0.3880126182965299
atmospheric,0.3877551020408163
within minutes,0.3877005347593583
mary,0.3876543209876544
convent garden,0.3875968992248062
daughters birthday,0.38738738738738737
took breakfast,0.38738738738738737
almost anywhere,0.3872832369942196
whitechapel,0.3870967741935484
always someone,0.3868613138686132
smiles,0.3866317169069463
citytag one,0.3863636363636364
super king,0.3863636363636364
lovely area,0.3863013698630137
negtag_spoil,0.38613861386138615
apollo theatre,0.3859649122807017
far one,0.3859649122807017
skybar,0.3859649122807017
child friendly,0.38562091503267976
top bar,0.38544474393531
professionals,0.3853211009174312
eggs benedict,0.3851992409867173
markets,0.3851428571428571
east end,0.3850746268656716
park tube,0.3849021435228332
first visit,0.3847389558232932
five minute,0.3847272727272728
bars close,0.38461538461538464
broadway tube,0.38461538461538464
lobby lounge,0.38461538461538464
many buses,0.38461538461538464
really useful,0.38461538461538464
us every,0.38461538461538464
value considering,0.38461538461538464
allowed us,0.3844870725604671
unexpected,0.3842887473460722
made good,0.38392857142857145
bit smaller,0.3838383838383838
duke,0.3836477987421384
free bottles,0.3834586466165413
walking distance,0.3833704447944387
beautiful area,0.38333333333333336
interactive,0.38333333333333336
explore,0.3832833832833833
! everything,0.3832199546485261
liverpool,0.3831858407079646
mia,0.3831775700934579
stonehenge,0.3831775700934579
gilbert scott,0.3829787234042553
horseguards hotel,0.3829787234042553
needed anything,0.3829787234042553
stones,0.3828351012536162
efficient,0.3827178408183995
added extras,0.382716049382716
dlr stop,0.382716049382716
picadilly circus,0.382716049382716
took heathrow,0.382716049382716
free use,0.3825503355704698
large screen,0.3825503355704698
also walking,0.3824884792626728
location ideal,0.38235294117647056
within block,0.38235294117647056
south kensington,0.3823227132579651
numerous restaurants,0.3818181818181817
size bathroom,0.3815789473684211
assisted,0.3815126050420168
modern furnishings,0.38144329896907214
covent garden,0.3812285789612444
slight,0.3809728798966853
cold items,0.3809523809523809
jubilee weekend,0.3809523809523809
martins,0.3809523809523809
pricey side,0.3809523809523809
well serviced,0.3809523809523809
worth wait,0.3809523809523809
complimentary drinks,0.38084632516703787
great !,0.3806566104702751
single thing,0.3805309734513274
links,0.3805246137261947
threadneedles,0.38028169014084506
need anything,0.3797909407665505
negtag_road,0.3797468354430379
full marks,0.3796791443850268
walk across,0.3796791443850268
quirky,0.3796641791044776
always find,0.3796296296296297
dock,0.3793556870479947
big screen,0.3793103448275862
equidistant,0.3793103448275862
staff welcoming,0.3793103448275862
stroll around,0.3793103448275862
walkers,0.3793103448275862
well fitted,0.3790613718411552
short break,0.37888198757763975
street station,0.3786104605776737
lovely lady,0.3784615384615385
rooms clean,0.3783783783783784
secluded,0.3783783783783784
quiet street,0.37831021437578816
small balcony,0.3782383419689119
us well,0.3782383419689119
festive,0.3779904306220096
sky tv,0.3779904306220096
experience even,0.37777777777777777
tourist spots,0.3776223776223776
christmas shopping,0.3775933609958506
rooftop bar,0.3775811209439528
waterfront,0.37735849056603776
! definitely,0.3772893772893773
family friendly,0.3772893772893773
still great,0.3772455089820359
artwork,0.3771929824561404
well decorated,0.37715179968701096
days sightseeing,0.3770491803278688
goodge street,0.3770491803278688
negtag_inexpensive,0.3770491803278688
took little,0.3770491803278688
underground stops,0.3770491803278688
smartly,0.3767441860465116
dream,0.3764135702746365
transport links,0.3761814744801512
gilbert,0.376
good-sized,0.376
usb ports,0.375886524822695
nice selection,0.3758542141230069
alcoholic,0.3757225433526011
comfortable.the,0.3757225433526011
one complaint,0.3756613756613757
tube ride,0.3753424657534247
hub,0.3752775721687639
sweets,0.3752310536044362
south,0.3751705320600273
easter,0.3751306165099269
arises,0.375
citytag including,0.375
cuisine,0.375
get everywhere,0.375
hints,0.375
imaginative,0.375
little boy,0.375
queen elizabeth,0.375
received free,0.375
view looking,0.375
waffles,0.375
well kept,0.3748870822041554
many shops,0.3746478873239437
full cooked,0.3744075829383886
well presented,0.3741994510521501
nicest,0.3741362290227048
without feeling,0.3740458015267176
shopping streets,0.3739130434782609
buses run,0.37373737373737376
golden,0.37373737373737376
landmark hotel,0.37373737373737376
new bond,0.37373737373737376
st pauls,0.3736017897091721
ate one,0.3734939759036144
back without,0.3734939759036144
euston rd,0.3734939759036144
many reasons,0.3734939759036144
s.,0.3734939759036144
xenia,0.3734939759036144
sized rooms,0.3734439834024896
long weekend,0.3733681462140992
chilling,0.373134328358209
fabulous location,0.373134328358209
always choose,0.3728813559322034
chino,0.3728813559322034
got married,0.3728813559322034
bit small,0.3728438743918621
plus !,0.3727810650887574
pullman,0.3727272727272728
negtag_cramped,0.3725490196078432
bedroom suite,0.3722627737226277
nestled,0.3722627737226277
speedy,0.372168284789644
luxurious hotel,0.37209302325581395
major tourist,0.37209302325581395
triple glazed,0.37209302325581395
try restaurant,0.3719806763285024
major tube,0.371900826446281
grandchildren,0.3717277486910995
british library,0.3716632443531828
good vibe,0.3714285714285713
helpful people,0.3714285714285713
made even,0.3714285714285713
scenic,0.3714285714285713
staff !,0.3712
king-size bed,0.3709677419354839
quick check-in,0.3709677419354839
landmark,0.3709273182957393
although expensive,0.3707865168539326
emirates air,0.3707865168539326
great standard,0.3707865168539326
hi-tech,0.3707865168539326
needs.the,0.3707865168539326
skylounge,0.3707865168539326
spectacular,0.37066342057212415
benedict,0.3706293706293706
citytag sightseeing,0.3706293706293706
bagels,0.3703703703703704
bed extremely,0.3703703703703704
good breakfasts,0.3703703703703704
five stars,0.3702770780856423
clotted cream,0.3702127659574468
arrived within,0.3700787401574803
beautiful location,0.3700787401574803
bankside,0.37
special birthday,0.37
hours early,0.3697749196141479
docking station,0.3697478991596639
numbertag bus,0.36971046770601335
cosmopolitan,0.3696969696969697
different lines,0.3696969696969697
south ken,0.3696969696969697
beats,0.3696498054474709
hop-on,0.3695652173913043
little limited,0.3695652173913043
negtag_dine,0.3695652173913043
ripper,0.3695652173913043
whilst going,0.3695652173913043
great access,0.3694915254237288
ease,0.3694421988682296
negtag_biggest,0.36936936936936937
